,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
385,12.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Aromas of hazelnut, beeswax and honey follow on the medium-bodied palate along with apple, citrus and a hint of mineral. Crisp acidity keeps if fresh and lively.                      Kerin O’Keefe ",Porer,Alois Lageder 2018 Porer Pinot Grigio (Alto Adige),$26 , Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Alois Lageder
386,13.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Green apple, elderflower and citrus aromas form the nose. The fruity sensations carry over to the medium-bodied palate along with creamy yellow pear and orange zest before a bright, tangy close.                      Kerin O’Keefe ",,Erste Neue 2019 Pinot Grigio (Alto Adige),$23 , Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Erste Neue
387,13.50%,"Alto Adige Valle Isarco, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Showing the serious side of Pinot Grigio, this offers alluring aromas of elderflower, white stone fruit and crushed Alpine herb. The crisp savory palate delivers ripe pear and Meyer lemon alongside lively acidity and a hint of saline.                      Kerin O’Keefe ",,Pacher Hof 2018 Pinot Grigio (Alto Adige Valle Isarco),$32 , Northeastern Italy,90,Alto Adige Valle Isarco,,Not rated yet [Add Your Review],Pinot Grigio,2018,Pacher Hof
388,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This offers heady scents of spring blossom, white stone fruit and a whiff of crushed mint. Reflecting the nose, the crisp palate offers Anjou pear, honeydew melon and a hint of Alpine herb.                      Kerin O’Keefe ",,Kupelwieser 2019 Pinot Grigio (Alto Adige),$17 , Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Kupelwieser
389,13.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Aromas of ripe pear and green apple carry over to the palate, along with hints of saline and bitter almond. Tangy acidity gives it a juicy finish.                      Kerin O’Keefe ",,Peter Zemmer 2019 Pinot Grigio (Alto Adige),$17 , Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Peter Zemmer
390,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This offers delicate scents of white wild flower and honeydew melon while the tangy palate shows pear, lemon drop and a hint of cantaloupe. Fresh acidity gives it a crisp, clean finish.                      Kerin O’Keefe ",,Cantina Tramin 2019 Pinot Grigio (Alto Adige),$16 , Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cantina Tramin
391,13.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Green-apple and citrus aromas follow through to the bright palate along with notes of Alpine herb and green melon. It's fresh, with tangy acidity.                      Kerin O’Keefe ",Puiten,Colterenzio 2018 Puiten Pinot Grigio (Alto Adige),$23 , Northeastern Italy,89,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Colterenzio
392,12.50%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Spring blossom and white stone-fruit aromas mingle together on this fresh, savory white. The light-bodied, rounded palate delivers white peach, juicy pear and a hint of Alpine fennel alongside tangy acidity.                      Kerin O’Keefe ",,Franz Haas 2018 Pinot Grigio (Vigneti delle Dolomiti),$14 , Northeastern Italy,89,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Franz Haas
393,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This has delicate aromas suggesting spring blossom and white stone fruit. On the light-bodied palate, fresh acidity accompanies yellow pear and ripe apple.                      Kerin O’Keefe ",,Elena Walch 2019 Pinot Grigio (Alto Adige),$18 , Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Elena Walch
394,12.50%,"Terre di Chieti, Central Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Aromas of almond and red apple carry the nose of this Pinot Grigio that spent up to 12 hours on its skins after crush. Citrus and apple peel flavors are honed by slight melon-rind and almond tones on the palate, with lifted acidity lending support to the creamy frame.                      Alexander Peartree ",Monatic Amber,Novaripa 2018 Monatic Amber Pinot Grigio (Terre di Chieti),$25 , Central Italy,88,Terre di Chieti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Novaripa
395,13.50%,"Washington, Washington Other, Washington, US",750 ml,White, US,7/1/20,"
                      The aromas are pleasing, with notes of pear, crushed flower and apple. Dry, even flavors follow. A lovely sense of acidity ties it together.                      Sean P. Sullivan ",,Beauty in Chaos 2018 Pinot Grigio (Washington),$13 , Washington,88, Washington Other,Washington,Not rated yet [Add Your Review],Pinot Grigio,2018,Beauty in Chaos
396,12.50%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      White stone-fruit and spring-blossom aromas waft out of the glass. On the bright palate, tangy acidity lifts ripe yellow pear and mature apple.                      Kerin O’Keefe ",,Bollini 2019 Pinot Grigio (Vigneti delle Dolomiti),$18 , Northeastern Italy,88,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2019,Bollini
398,13.70%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,7/1/20,"
                      Entirely stainless-steel fermented and aged, this lively white wine has wide appeal in its sweet floral nose and layers of vanilla and peach. Expressive, textured and bright, it is well made.                      Virginie Boone ",,Ferrari-Carano 2019 Pinot Grigio (Russian River Valley),$16 , California,88, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Pinot Grigio,2019,Ferrari-Carano
401,13.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      The wine has a shy nose that eventually suggests crushed stone and Bartlett pear. On the linear palate, tangy acidity accompanies ripe yellow apple, lemon thyme and a hint of dried chamomile.                      Kerin O’Keefe ",,St. Pauls 2019 Pinot Grigio (Alto Adige),$22 , Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,St. Pauls
402,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Aged in large cask and tonneaux, this has aromas of beeswax, cedar and toasted nut. On the round, full-bodied palate, bright acidity lifts butterscotch, pear and honeyed notes before a coffee-bean close.                      Kerin O’Keefe ",Unterebner,Tramin 2018 Unterebner Pinot Grigio (Alto Adige),$35 , Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Tramin
403,12.50%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      One of the best value whites coming out of Italy, this enjoyable wine has aromas of spring blossom and white stone fruit. Crisp and savory, the fresh palate offers yellow pear and juicy citrus before a hint of white almond signals the close.                      Kerin O’Keefe ",Estate Bottled,Mezzacorona 2019 Estate Bottled Pinot Grigio (Trentino),$11 , Northeastern Italy,88,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,Mezzacorona
404,13%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Aromas of green apple and pear march over to the tangy palate along, with a hint of Meyer lemon. Crisp acidity lifts the fruity flavors.                      Kerin O’Keefe ",,Bottega Vinaia 2019 Pinot Grigio (Trentino),$16 , Northeastern Italy,88,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,Bottega Vinaia
405,14.30%,"Mendocino, Mendocino County, California, US",750 ml,White, US,7/1/20,"
                      This full-bodied wine is vibrant and structured, showing a spicy, earthy influence in addition to clean and crisp apple and Bosc pear flavors. The texture has a little bite that's appetizing. No added sulfites.                      Jim Gordon ",Organic,Frey 2018 Organic Pinot Grigio (Mendocino),$18 , California,88, Mendocino County,Mendocino,Not rated yet [Add Your Review],Pinot Grigio,2018,Frey
406,13.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Crisp and medium-bodied, this refreshing white has pretty aromas of white spring flower and pear. The tangy palate offers ripe apple, white peach and a citrusy note alongside vibrant acidity before an almond close.                      Kerin O’Keefe ",,Kellerei Kaltern Caldaro 2019 Pinot Grigio (Alto Adige),$22 , Northeastern Italy,88,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Kellerei Kaltern Caldaro
407,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Aromas of toasted nut, oak and coconut lead the nose along with a whiff of white stone fruit. The racy palate is on the lean side, evoking yellow apple, bitter almond and hints of butterscotch alongside brisk acidity.                      Kerin O’Keefe ",Maso Papa,Maso Cantaghel 2018 Maso Papa Pinot Grigio (Vigneti delle Dolomiti),N/A, Northeastern Italy,87,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Maso Cantaghel
408,11.50%,"South Eastern Australia, Australia Other, Australia",750 ml,White, Australia,7/1/20,"
                      This is a fruity Pinot Grigio that leads with lime, pineapple rind, lychee and honeysuckle. It's a little on the candied side, but plenty will find it appealing. Acidity on the palate is crisp and bright, buoying a creamy, fruity mouthfeel. A bitter melon-rind note shows on the finish.                      Christina Pickard ",,Yellow Tail 2019 Pinot Grigio (South Eastern Australia),$8 , Australia Other,87,South Eastern Australia,,Not rated yet [Add Your Review],Pinot Grigio,2019,Yellow Tail
409,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Anjou pear aromas follow over to the straightforward tangy palate, along with notes of green apple and citrus. Bright acidity keeps it fresh.                      Kerin O’Keefe ",,Girlan 2019 Pinot Grigio (Alto Adige),$23 , Northeastern Italy,87,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Girlan
410,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This has a subdued nose that eventually reveals whiffs of pressed chamomile flower toasted hazelnut. The palate is shy in terms of fruit richness, suggesting bitter almond and lemon zest alongside brisk acidity.                      Kerin O’Keefe ",Soll,Kellerei Kaltern Caldaro 2018 Soll Pinot Grigio (Alto Adige),$26 , Northeastern Italy,87,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Kellerei Kaltern Caldaro
411,14.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      French oak, butterscotch and coconut aromas dominate the nose. The flavors follow through to the firm, full-bodied along with cedar, vanilla and coffee bean but it lacks fruit richness.                      Kerin O’Keefe ",Giati Riserva,Peter Zemmer 2017 Giati Riserva Pinot Grigio (Alto Adige),$35 , Northeastern Italy,87,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2017,Peter Zemmer
412,12.50%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This has fruity aromas of honeydew melon and green apple. The aromas follow through to the light, easygoing palate along with a hint of peach and crisp acidity.                      Kerin O’Keefe ",,Alta Luna 2019 Pinot Grigio (Vigneti delle Dolomiti),$13 , Northeastern Italy,87,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2019,Alta Luna
413,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This opens with delicate scents of spring blossom and red berry, and (thanks to brief maceration of the grape skins in the must) a pretty copper color. On the palate, tangy acidity accompanies peach and pomegranate before a saline close.                      Kerin O’Keefe ",,Casata Monfort 2019 Pinot Grigio (Vigneti delle Dolomiti),$20 , Northeastern Italy,87,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2019,Casata Monfort
414,12.50%,"Delle Venezie, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      The rather shy nose evokes spring wildflower and white stone fruit. On the crisp palate, vibrant acidity accompanies suggestions of green apple and pear before a citrusy close.                      Kerin O’Keefe ",,Kris 2019 Pinot Grigio (Delle Venezie),$15 , Northeastern Italy,87,Delle Venezie,,Not rated yet [Add Your Review],Pinot Grigio,2019,Kris
415,13%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Crisp and clean, this opens with delicate aromas of spring blossom and white stone fruit. On the vibrant palate, fresh acidity accompanies green apple and a hint of white peach.                      Kerin O’Keefe ",,Tolloy 2019 Pinot Grigio (Alto Adige),$20 , Northeastern Italy,87,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Tolloy
416,12.50%,"Delle Venezie, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Fruity aromas of apple and pear follow over to the light-bodied palate, along with a hint of green melon. Tangy acidity gives it a bright finish.                      Kerin O’Keefe ",,Zenato 2019 Pinot Grigio (Delle Venezie),$15 , Northeastern Italy,87,Delle Venezie,,Not rated yet [Add Your Review],Pinot Grigio,2019,Zenato
417,13%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This has delicate scents suggesting spring blossom and white stone fruit. On the tangy palate, fresh acidity accompanies white peach and green apple while the barest hint of almond marks the close.                      Kerin O’Keefe ",Mont Mès,Castelfeder 2019 Mont Mès Pinot Grigio (Vigneti delle Dolomiti),$14 , Northeastern Italy,87,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2019,Castelfeder
418,12.50%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      White stone-fruit and yellow wild-flower aromas form the delicate nose. On the refreshing palate, tangy acidity accompanies honeydew melon and ripe Bartlett pear.                      Kerin O’Keefe ",,Castel Firmian 2019 Pinot Grigio (Trentino),$16 , Northeastern Italy,87,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,Castel Firmian
419,13%,"California, California Other, California, US",750 ml,White, US,7/1/20,"
                      This wine is clean and refreshing, boasting modest but tasty peach and apple flavors on a fairly crisp texture. It's just what many people are looking for in this variety.                      Jim Gordon ",,Line 39 2018 Pinot Grigio (California),$11 , California,87, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Line 39
421,12%,"Mendoza, Mendoza Province, Argentina",750 ml,White, Argentina,7/1/20,"
                      A yellow-leaning tint and aromas of spiced apple open this Pinot Grigio that's citrusy and malic in feel. Citrus and apple flavors are more basic than complex, while the finish offers grip and pop.                      Michael Schachner ",[+],Santa Julia 2019 [+] Pinot Grigio (Mendoza),$10 , Mendoza Province,86,Mendoza,,Not rated yet [Add Your Review],Pinot Grigio,2019,Santa Julia
422,12.50%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Aromas of green apple follow over to the fresh palate along with green melon and a hint of white almond. Tangy acidity keeps it lively.                      Kerin O’Keefe ",,La Vis 2019 Pinot Grigio (Trentino),$15 , Northeastern Italy,86,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,La Vis
423,12.50%,"South Eastern Australia, Australia Other, Australia",750 ml,White, Australia,7/1/20,"
                      This is a fruity wine that opens with heady notes of stone fruit, lime and florals. Acidity on the palate is lifted if a bit biting and forced. There are large helpings of fruit, too. A straightforward, easy sipper.                      Christina Pickard ",,Bulletin Place 2018 Pinot Grigio (South Eastern Australia),$11 , Australia Other,86,South Eastern Australia,,Not rated yet [Add Your Review],Pinot Grigio,2018,Bulletin Place
425,13%,"Mendoza, Mendoza Province, Argentina",750 ml,White, Argentina,7/1/20,"
                      This largely colorless Pinot Grigio smells floral and lightly candied, while the palate is fresh and modest. Sweet lime and tropical fruit flavors wrap up on a direct finish with medium acidity.                      Michael Schachner ",Cool Climate Selection,Argento 2018 Cool Climate Selection Pinot Grigio (Mendoza),$12 , Mendoza Province,86,Mendoza,,Not rated yet [Add Your Review],Pinot Grigio,2018,Argento
426,13%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      The shy nose eventually releases delicate aromas of acacia flower and a whiff of white stone fruit. The bright easygoing palate offers yellow pear and a hint of green melon alongside bright acidity.                      Kerin O’Keefe ",,Casata Monfort 2019 Pinot Grigio (Trentino),$20 , Northeastern Italy,86,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,Casata Monfort
427,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      The nose is rather shy but eventually reveals whiffs of beeswax and toasted nut. The palate isn't very expressive, suggesting hints of yellow-apple skin and bitter almond.                      Kerin O’Keefe ",,Castel Sallegg 2018 Pinot Grigio (Alto Adige),$22 , Northeastern Italy,86,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Castel Sallegg
428,12%,"California, California Other, California, US",750 ml,White, US,7/1/20,"
                      This light-bodied wine is mild in flavor and well balanced, offering good refreshment and drinkability. Light melon and apple notes ride along with crisp acidity.                      Jim Gordon ",,Bella Impavida 2018 Pinot Grigio (California),$17 , California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Bella Impavida
429,12.50%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This easygoing white has delicate aromas evoking pear and apple. The aromas follow over to the light-bodied palate along with a hint of green melon.                      Kerin O’Keefe ",,Cantine di Ora 2019 Pinot Grigio (Alto Adige),$14 , Northeastern Italy,86,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cantine di Ora
430,12%,"Delle Venezie, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      This wine has delicate aromas of spring blossom and white stone fruit. On the fresh, simple palate, crisp acidity accompanies Anjou pear and yellow apple.                      Kerin O’Keefe ",,Cavit 2019 Pinot Grigio (Delle Venezie),$9 , Northeastern Italy,86,Delle Venezie,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cavit
432,13.50%,"Adelaide Hills, South Australia, Australia",750 ml,White, Australia,7/1/20,"
                      Perfumed notes of stone fruit and ginger spice on the nose of this wine are appealing yet on the synthetic side. Likewise on the palate, which is slippery in texture, with slightly forced acidity.                      Christina Pickard ",Tarot,Alpha Box & Dice 2019 Tarot Pinot Grigio (Adelaide Hills),$20 , South Australia,85,Adelaide Hills,,Not rated yet [Add Your Review],Pinot Grigio,2019,Alpha Box & Dice
433,12.50%,"Delle Venezie, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Fresh and light-bodied, this tangy easygoing white has delicate flavors evoking apple and pear before a citrusy close. It's extremely simple but well made, with crisp acidity and would make a refreshing pour for large, informal gatherings.                      Kerin O’Keefe ",,Lagaria 2019 Pinot Grigio (Delle Venezie),$12 , Northeastern Italy,85,Delle Venezie,,Not rated yet [Add Your Review],Pinot Grigio,2019,Lagaria
434,12.50%,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Lightly scented and light-bodied, this has subdued aromas suggesting honeydew melon and banana. The aromas carry over to the extremely simple palate, along with crisp acidity.                      Kerin O’Keefe ",,Cembra 2019 Pinot Grigio (Trentino),$14 , Northeastern Italy,85,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cembra
435,N/A,"Argentina, Other, Argentina",750 ml,White, Argentina,7/1/20,"
                      Neutral aromas are low on fruit, while this feels a touch melony due to low acidity. Generic white fruit flavors hold their own on a controlled finish. Drink right away.                      Michael Schachner ",,Graffigna 2019 Pinot Grigio (Argentina),$10 , Other,85,Argentina,,Not rated yet [Add Your Review],Pinot Grigio,2019,Graffigna
436,12%,"Delle Venezie, Northeastern Italy, Italy",750 ml,Rose, Italy,7/1/20,"
                      Subtle aromas evoking crushed tomato vine and passion fruit lead the nose. The light, simple palate evokes pink grapefruit and white peach alongside crisp acidity.                      Kerin O’Keefe ",Rosé,La Vis 2019 Rosé Pinot Grigio (Delle Venezie),$15 , Northeastern Italy,85,Delle Venezie,,Not rated yet [Add Your Review],Pinot Grigio,2019,La Vis
437,13%,"Terre di Chieti, Central Italy, Italy",750 ml,White, Italy,7/1/20,"
                      Red apple, candied white flowers and fresh dill carry the nose. The palate is creamy in feel, but properly lifted by bright acidity. A savory nut tone marks the close.                      Alexander Peartree ",Estate Grown,Citra 2018 Estate Grown Pinot Grigio (Terre di Chieti),$10 , Central Italy,85,Terre di Chieti,,Not rated yet [Add Your Review],Pinot Grigio,2018,Citra
438,12%,"Tupungato, Mendoza Province, Argentina",750 ml,White, Argentina,7/1/20,"
                      Simple white fruit aromas open this direct Pinot Grigio. Citrusy flavors are bright and lively but short on depth, while basic citric notes of orange and tangerine drive a tart, lean finish.                      Michael Schachner ",Made with Organic Grapes,Domaine Bousquet 2019 Made with Organic Grapes Pinot Grigio (Tupungato),$13 , Mendoza Province,85,Tupungato,,Not rated yet [Add Your Review],Pinot Grigio,2019,Domaine Bousquet
439,12.50%,"Uco Valley, Mendoza Province, Argentina",750 ml,White, Argentina,7/1/20,"
                      A light straw color and neutral aromas don't give this many selling points upfront, while the palate is lean and citric in feel. Tart lemon and orange flavors fade quickly on a finish that's snappy before turning hollow.                      Michael Schachner ",Reserva,Finca la Celia 2019 Reserva Pinot Grigio (Uco Valley),$11 , Mendoza Province,85,Uco Valley,,Not rated yet [Add Your Review],Pinot Grigio,2019,Finca la Celia
441,12.50%,"Colline Pescaresi, Central Italy, Italy",750 ml,White, Italy,7/1/20,"
                      A fruity nose of ripe red apple, melon and candied banana starts off this straightforward Pinot Grigio. There's a ripe, almost mushy melon flavor to the palate, yet it still has ample lift from candied citrus and apple flavors.                      Alexander Peartree ",Dal Tralcetto,Cantina Zaccagnini 2019 Dal Tralcetto Pinot Grigio (Colline Pescaresi),$17 , Central Italy,84,Colline Pescaresi,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cantina Zaccagnini
442,N/A,"Mendoza, Mendoza Province, Argentina",750 ml,White, Argentina,7/1/20,"
                      This wine is ultrapale in color and mild in aroma. A palate with adequate acidity offers white fruit flavors and not much more.                      Michael Schachner ",Cool Climate Selection,Argento 2019 Cool Climate Selection Pinot Grigio (Mendoza),$15 , Mendoza Province,84,Mendoza,,Not rated yet [Add Your Review],Pinot Grigio,2019,Argento
443,13.80%,"Napa Valley, Napa, California, US",750 ml,White, US,7/1/20,"
                      This wine has overripe aromas of baked grapes and honeycomb. It has a steely tone and is ultimately marred by sulfur.                      Virginie Boone ",,Santori 2018 Pinot Grigio (Napa Valley),$38 , California,83, Napa,Napa Valley,Not rated yet [Add Your Review],Pinot Grigio,2018,Santori
444,12.50%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,5/1/20,"
                      Hints of toast meet with orange rinds and yellow apples on the nose of this bottling by longtime Italian grape proponent Steve Clifton. There is a brisk energy to the sip, where yellow-grapefruit and pluot flavors are bright.                      Matt Kettmann ",,Palmina 2018 Pinot Grigio (Santa Barbara County),$22 , California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Pinot Grigio,2018,Palmina
446,14.30%,"Lodi, Central Valley, California, US",750 ml,White, US,5/1/20,"
                      Tangy aromas of lime peel, grapefruit rind and pith show on the nose of this bottling. There is a pleasant stony grip to the sip, where peach flesh, coconut oil and a tart citrus flavors align.                      Matt Kettmann ",Van Ruiten Acampo Ranch,Alara 2018 Van Ruiten Acampo Ranch Pinot Grigio (Lodi),$31 , California,89, Central Valley,Lodi,Not rated yet [Add Your Review],Pinot Grigio,2018,Alara
467,13.40%,"San Luis Obispo, Central Coast, California, US",750 ml,White, US,4/1/20,"
                      Wet stone and cement aromas give mineral depth to the crisp yellow-grapefruit-pith touch on the nose of this bottling. That earthy cement kick shows on the sip as well, where strong acidity carries lemon-zest flavors.                      Matt Kettmann ",,Bianchi 2018 Pinot Grigio (San Luis Obispo),$18 , California,88, Central Coast,San Luis Obispo,Not rated yet [Add Your Review],Pinot Grigio,2018,Bianchi
471,N/A,"South Australia, South Australia, Australia",750 ml,White, Australia,4/1/20,"
                      This wine starts out very closed and needs lots of swirling in glass before it starts to reveal subtle aromas of pear, orange peel and spice. The mouthfeel is slippery and fruity. A straightforward and appealing, if not overly exciting, drop.                      Christina Pickard ",The Y Series,Yalumba 2018 The Y Series Pinot Grigio (South Australia),N/A, South Australia,86,South Australia,,Not rated yet [Add Your Review],Pinot Grigio,2018,Yalumba
472,12%,"Transylvania, Romania",750 ml,White, Romania,4/1/20,"
                      Straw-colored in the glass, this Romanian Pinot Grigio has aromas of fresh white peach and canned apricots. In the mouth there are flavors of peach and papaya before the clean finish.                      Jeff Jenssen ",Legendary Estate Series,Cramele Recas 2018 Legendary Estate Series Pinot Grigio (Transylvania),$9 ,Transylvania,85,,,Not rated yet [Add Your Review],Pinot Grigio,2018,Cramele Recas
477,13%,"California, California Other, California, US",750 ml,White, US,3/1/20,"
                      Clean, fresh apple and peach flavors make this medium-bodied wine charming and appealing. It shows a nice balance between fruitiness and crisp acidity without being too lean.                      Jim Gordon ",,Mirassou 2018 Pinot Grigio (California),$12 , California,88, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Mirassou
485,12%,"California, California Other, California, US",750 ml,White, US,3/1/20,"
                      This light-bodied wine is driven by acidity, showing crisp and lean citrus flavors and a rather tight, racy texture. Oysters on the half shell come immediately to mind.                      Jim Gordon ",,Woodbridge by Robert Mondavi 2018 Pinot Grigio (California),$8 , California,87, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Woodbridge by Robert Mondavi
487,13%,"California, California Other, California, US",750 ml,White, US,3/1/20,"
                      Very fruity and probably a touch sweet, this light-bodied wine sports peach and ripe apple flavors, a relatively crisp texture and clean finish.                      Jim Gordon ",,California Roots 2018 Pinot Grigio (California),$5 , California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,California Roots
488,13.40%,"California, California Other, California, US",750 ml,White, US,3/1/20,"
                      Straightforward melon flavors and a rich mouthfeel make this medium-bodied wine fruity in taste and rather broad in texture.                      Jim Gordon ",,Luna 2018 Pinot Grigio (California),$15 , California,86, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Luna
489,12%,"California, California Other, California, US",1.5 L,White, US,3/1/20,"
                      Fresh floral and peach aromas and ripe stone-fruit and apple flavors give this rather soft-textured and medium-bodied wine plenty of life.                      Jim Gordon ",,Kirkland Signature 2018 Pinot Grigio (California),$8 , California,85, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2018,Kirkland Signature
500,13%,"Friuli Colli Orientali, Northeastern Italy, Italy",750 ml,White, Italy,12/31/19,"
                      Aromas of spring blossom and mature yellow apple waft out of the glass along with an inviting whiff of sun-warmed hay. On the rounded palate, a toasted almond note accents ripe Bartlett pear, honeydew melon and a tangy citrus note.                      Kerin O’Keefe ",Zuc di Volpe,Volpe Pasini 2017 Zuc di Volpe Pinot Grigio (Friuli Colli Orientali),$35 , Northeastern Italy,91,Friuli Colli Orientali,,Not rated yet [Add Your Review],Pinot Grigio,2017,Volpe Pasini
