,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
116,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Notes of ripe Williams pear are suffused with dried lemon peel on the aromatic nose of this wine. The palate comes in with a sweet, high note of honey around which the fruit coalesces, along with a bright line of lemon. Concentration and texture as well as that dried citrus-rind freshness make this wine precise, while honeyed medium-sweetness makes it mellow. Drink by 2040.                      Anne Krebiehl MW ",Froehn Grand Cru,Jean Becker 2017 Froehn Grand Cru Pinot Gris (Alsace),N/A, Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Jean Becker
117,13%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Creaminess accompanies pear notes on this wine's mellow nose, alongside a hint of chalk. Smoothness duly reappears on the rounded palate where concentration and richness are evident. There is a real sense of depth and of untold richness to come. Lovely now, the wine will certainly evolve. Drink by 2040.                      Anne Krebiehl MW ",Mambourg Grand Cru,Maurice Schoech & Fils 2017 Mambourg Grand Cru Pinot Gris (Alsace),$36 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Maurice Schoech & Fils
118,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Along with subtle notes of Williams pear on this wine's nose, it also has pear-scented headiness reminiscent of eau-de-vie. The palate provides a textured, concentrated yet juicy backdrop for this panoply of pear tones. Something mouthwatering about the intensity and vein of pleasant bitterness evokes fresh walnut skins. The finish is intense and off dry. Drink by 2040.                      Anne Krebiehl MW ",Sonnenglanz Grand Cru,Domaine Bott-Geyl 2016 Sonnenglanz Grand Cru Pinot Gris (Alsace),$54 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Domaine Bott-Geyl
119,13%,"Alsace, Alsace, France",750 ml,Dessert, France,11/1/20,"
                      Blossom honey is the first impression to come though on the shy nose of this wine. With more air this is rounded out with gentle muskiness and rich notes of Mirabelle compote. The palate of this late-harvest style brims with honeyed sweetness countered by candied-lemon concentration. This wine is sweet, intense, elegant, bold and totally aromatic with its freshness.                      Anne Krebiehl MW ",Vendanges Tardives Frankstein Grand Cru,Domaine Charles Frey 2017 Vendanges Tardives Frankstein Grand Cru Pinot Gris (Alsace),$80 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Domaine Charles Frey
120,13%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      In this wine, generous aromas of ripe pear have an extra juiciness and fruitiness that evokes baked peach. The fruit is equally intense on the supple, rounded and rich palate where they are made more precise by citrus pithiness that lends texture and verve. There is richness and depth, but all is subtly presented.                      Anne Krebiehl MW ",Schlossberg Grand Cru,Maurice Schoech & Fils 2017 Schlossberg Grand Cru Pinot Gris (Alsace),$36 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Maurice Schoech & Fils
121,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Ripe, pristine notes of yellow pear on this wine's nose come with notions of creamy banana and vanilla. The palate carries rich, concentrated fruit, but in a precise fashion that channels the rounded ripeness into smooth generosity. A vein of freshness and smidge of sweetness give the fruit staying power and verve. Together they present an off-dry wine with immense potential and elegance. Drink by 2045.                      Anne Krebiehl MW ",Rosacker Grand Cru,Sipp Mack 2016 Rosacker Grand Cru Pinot Gris (Alsace),$50 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Sipp Mack
122,14%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Juicy pear notes on this wine's open nose are nuanced and appetizing, presenting Williams pear tempered with lemon. More ripe, aromatic and juicy pear shows on the palate. The concentrated midpalate is balanced, with a fresh finish and rounded warmth.                      Anne Krebiehl MW ",Zinnkoepfle Grand Cru,La Cave des Vignerons de Pfaffenheim 2018 Zinnkoepfle Grand Cru Pinot Gris (Alsace),$35 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,La Cave des Vignerons de Pfaffenheim
123,13%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      A waft of smoke emerges first on the mellow nose of this wine, with ripe pear flavors. The palate presents rounded and smooth pear generosity, edged with freshness that accentuates the smoothness even more. This balances the ample, full-fruited body that offers gentle warmth, freshness and an off-dry finish.                      Anne Krebiehl MW ",Brand Crand Cru,Cave de Turckheim 2017 Brand Crand Cru Pinot Gris (Alsace),$55 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Cave de Turckheim
124,13%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Gingerbread richness is aligned to pleasant walnut-peel bitterness on the intriguing nose of this wine. The concentrated palate is equally complex, rounding out autumnal spice with rich, medium-sweet pear fruit. Mellow, rich and rounded, the wine comes with a sense of balance that enhances all of those glorious spice notes.                      Anne Krebiehl MW ",Hengst Grand Cru,Cave de Turckheim 2015 Hengst Grand Cru Pinot Gris (Alsace),$55 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2015,Cave de Turckheim
125,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Ripe fresh and baked pear have a creaminess on this wine's open nose. That creaminess attains pithy texture on the rounded palate that is a beautiful foil for the rich fruit, especially baked-apple notes that come to the fore. A vein of freshness and generous warmth show on the off-dry finish.                      Anne Krebiehl MW ",Kanzlerberg Grand Cru,Gustave Lorentz 2016 Kanzlerberg Grand Cru Pinot Gris (Alsace),$65 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Gustave Lorentz
126,14%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      In this wine, a flinty whiff of reduction flashes up before cream, pear and vanilla unite into a sensuous aroma. The palate retains that creaminess and uses it as a blackdrop for the oaky vanilla spice, notions of baked pear and the insistent, concentrated fruitiness. This rounded, medium-dry wine shows a little warmth but all comes together harmoniously.                      Anne Krebiehl MW ",Trois Châteaux Eichberg Grand Cru,Kuentz-Bas 2018 Trois Châteaux Eichberg Grand Cru Pinot Gris (Alsace),$56 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Kuentz-Bas
127,13%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Gingerbread richness is aligned to pleasant walnut-peel bitterness on the intriguing nose of this wine. The concentrated palate is equally complex, rounding out autumnal spice with rich, medium-sweet pear fruit. Mellow, rich and rounded, the wine comes with a sense of balance that enhances all of those glorious spice notes.                      Anne Krebiehl MW ",Hengst Grand Cru,Cave de Turckheim 2015 Hengst Grand Cru Pinot Gris (Alsace),$55 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2015,Cave de Turckheim
128,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Tropical hints of mango juice hover above juicy pear notes on the nose of this wine. The dry palate then fills with creamy richness and concentration, displaying the mellow ripeness of apple, the pithy zest of citrus and the rounded spice of apple tart. The rich, bold flavors come together harmoniously on the fresh, expressive palate. Bottle age will only make it more delicious. Drink by 2030.                      Anne Krebiehl MW ",Steinert Grand Cru,Domaine Rieflé 2018 Steinert Grand Cru Pinot Gris (Alsace),$45 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Rieflé
129,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      This wine gives an immediate sense of richness. Vanilla, buttery richness and the sweet spice of pear crumble jump from the glass. The palate presents mellow notions of baked fruit edged with a hint of lemon, but with that same buttery vanilla and spice roundness. All is intensified by the medium-sweet style that is nutty and rich but also balanced.                      Anne Krebiehl MW ",Ehrhart Brand Grand Cru,Domaine Saint-Rémy 2017 Ehrhart Brand Grand Cru Pinot Gris (Alsace),$31 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Domaine Saint-Rémy
130,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Despite vigorous swirling the aromas of this wine remain closed. Fruit concentration becomes apparent on the off-dry palate that offers the impression of ripe, juicy and mellow pear. The off-dry style homes in on the ripeness and accentuates the slight alcoholic heat. This powerful, smooth wine nonetheless has lovely freshness.                      Anne Krebiehl MW ",Mambourg Grand Cru,Pierre Sparr 2018 Mambourg Grand Cru Pinot Gris (Alsace),$47 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Pierre Sparr
131,13%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Hints of peach and juicy pear are subtle on this wine's shy nose. The fruit breaks through fully on the palate to present a medium-sweet rendition of canned peaches. Lovely freshness underscores the vivid juiciness of this medium-sweet wine.                      Anne Krebiehl MW ",Anne de K Schlossberg Grand Cru,Bestheim 2017 Anne de K Schlossberg Grand Cru Pinot Gris (Alsace),$31 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Bestheim
132,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      A crackle of herbal savoriness on this wine's juicy nose recalls bergamot leaf. The palate immediately sets a different note of rounded, juicy sweetness that envelopes rich baked peach. That bergamot flicker helps accentuate the concentration of the rich fruit. The finish is medium sweet, peachy and long.                      Anne Krebiehl MW ",Gloeckelberg Grand Cru,Domaine Fernand Engel 2018 Gloeckelberg Grand Cru Pinot Gris (Alsace),$42 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Fernand Engel
133,14%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Pear and wet earth are the two chief aromas on this wine's nose, while a lactic element adds an unusual tone. The palate presents concentrated, ripe pear made more intense by some alcoholic heat. Hints of mellow spiced apple create a rich aftertaste on the medium-dry wine.                      Anne Krebiehl MW ",Kirchberg de Barr Grand Cru,Andre Lorentz 2016 Kirchberg de Barr Grand Cru Pinot Gris (Alsace),N/A, Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Andre Lorentz
134,12.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      The exuberance of ripe, yellow pear abounds on the nose of this wine. The palate echoes this with vivid pear notes that are fresh but juicily, drippingly ripe. A touch of zesty pith and a sweet finish accentuate the rounded body and concentration.                      Anne Krebiehl MW ",Brudertahl Grand Cru,Domaine Robert Klingenfus 2018 Brudertahl Grand Cru Pinot Gris (Alsace),$17 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Robert Klingenfus
135,13%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Scented, lemony freshness lifts the pear and peach notes of this wine, creating a sense of anticipation. The palate pivots towards ripe, juicy yellow peach and revels in flavors made all the more intense by the medium-sweet style. This wine is juicy, bold and rounded.                      Anne Krebiehl MW ",Winzenberg Grand Cru,Hubert Meyer 2018 Winzenberg Grand Cru Pinot Gris (Alsace),$63 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Hubert Meyer
136,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      The mellow ripeness of russet pear is subtle on this wine's nose. Real mellowness begins to show on the palate, coming across as ripe pear surrounded by smooth hints of banana against a backdrop of creaminess. A fine line of freshness lends contour to this concentrated, rounded wine that has a nearly dry finish.                      Anne Krebiehl MW ",Steinert Grand Cru,La Cave des Vignerons de Pfaffenheim 2018 Steinert Grand Cru Pinot Gris (Alsace),$35 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,La Cave des Vignerons de Pfaffenheim
137,13.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Ripe russet pear immediately becomes apparent on the nose of this wine, tempered by a concentrated, zesty note. Smooth, ripe pear notes are enhanced by the medium-dry style while that russet-pear-peel texture lends structure. Hints of baking spice, nutmeg and vanilla appear, making this rich and rounded wine mellow but fresh.                      Anne Krebiehl MW ",Gloeckelberg Grand Cru,Cave de Ribeauvillé 2015 Gloeckelberg Grand Cru Pinot Gris (Alsace),$45 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2015,Cave de Ribeauvillé
138,12.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      The exuberance of ripe, yellow pear abounds on the nose of this wine. The palate echoes this with vivid pear notes that are fresh but juicily, drippingly ripe. A touch of zesty pith and a sweet finish accentuate the rounded body and concentration.                      Anne Krebiehl MW ",Brudertahl Grand Cru,Domaine Robert Klingenfus 2018 Brudertahl Grand Cru Pinot Gris (Alsace),$17 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Robert Klingenfus
139,12.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Rich baked pear is rounded out with mellow baked apple on the expressive nose of this wine. The palate flows with medium sweetness, accentuated by gentle freshness and ripe, concentrated fruit. This wine is full-on but has a fresh finish.                      Anne Krebiehl MW ",Marckrain Grand Cru,Domaine Michel Fonne 2017 Marckrain Grand Cru Pinot Gris (Alsace),$26 , Alsace,91,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Domaine Michel Fonne
140,12.50%,"Alsace, Alsace, France",750 ml,White, France,11/1/20,"
                      Creamy pear and the mellow ripeness of this wine's nose carry onto the juicy palate. Freshness and a citrus overtone temper the ripe pear fruit that is boosted by the medium-sweet style. This wine is full-fruited and generous.                      Anne Krebiehl MW ",Hengst Grand Cru,Domaine Viticole de la Ville de Colmar 2019 Hengst Grand Cru Pinot Gris (Alsace),$34 , Alsace,91,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2019,Domaine Viticole de la Ville de Colmar
141,13.40%,"Carneros, Napa-Sonoma, California, US",750 ml,White, US,11/1/20,"
                      Creamy and viscous in stone fruit, mango and fig, this white is opulent in texture with a subdued, balanced sense of ripeness. The acidity is equally poised and integrated, providing lasting freshness to the fruit.                      Virginie Boone ",Grace Benoist Ranch Estate Grown,Etude 2019 Grace Benoist Ranch Estate Grown Pinot Gris (Carneros),$30 , California,91, Napa-Sonoma,Carneros,Not rated yet [Add Your Review],Pinot Gris,2019,Etude
145,14%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,11/1/20,"
                      A chunky palate mixes fresh apples, a touch of Bartlett pear and the refreshing suggestion of just-sliced cucumber. It's textured and clean, underscored with a wash of wet stone.                      Paul Gregutt ",,Foris 2019 Pinot Gris (Rogue Valley),$14 , Oregon,89, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Foris
147,14.10%,"Monterey County, Central Coast, California, US",750 ml,White, US,11/1/20,"
                      Crisp and clean lines of lime, chalk and peach start the nose on this bottling. The palate is fresh, with a pleasant texture, offering light stone-fruit flavors and a hint of salt.                      Matt Kettmann ",,Hahn 2019 Pinot Gris (Monterey County),$15 , California,88, Central Coast,Monterey County,Not rated yet [Add Your Review],Pinot Gris,2019,Hahn
148,14.10%,"Santa Lucia Highlands, Central Coast, California, US",750 ml,White, US,11/1/20,"
                      The slightest shade of pink in the glass, this bottling offers a simple yet pleasant nose of wet cement, white flower and nectarine aromas. Tangerine-peel and stone-fruit flavors show on the easy-to-enjoy palate.                      Matt Kettmann ",SLH,Hahn 2019 SLH Pinot Gris (Santa Lucia Highlands),$28 , California,88, Central Coast,Santa Lucia Highlands,Not rated yet [Add Your Review],Pinot Gris,2019,Hahn
149,13.20%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,11/1/20,"
                      This medium-bodied wine offers charming floral and peach aromas, nicely ripe flavors and a rounded mouthfeel. It's rather soft and easy to sip.                      Jim Gordon ",,Handley 2018 Pinot Gris (Anderson Valley),$24 , California,88, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Handley
150,13.50%,"California, California Other, California, US",750 ml,White, US,11/1/20,"
                      This well-balanced and nicely fruity wine offers honeydew-melon flavors, lively acidity and a very fresh, palate-cleansing texture—a versatile wine for all seasons.                      Jim Gordon ",,Kendall-Jackson 2019 Pinot Gris (California),$15 , California,88, California Other,California,Not rated yet [Add Your Review],Pinot Gris,2019,Kendall-Jackson
153,14.20%,"San Luis Obispo County, Central Coast, California, US",750 ml,White, US,11/1/20,"
                      Light aromas of grapefruit and nectarine make for a fresh entry on the nose of this wine. There is a compelling texture to the sip, where crushed white-rock and fresh lemon-peel flavors work just fine.                      Matt Kettmann ",Spanish Springs Vineyard,Old Creek Ranch 2018 Spanish Springs Vineyard Pinot Gris (San Luis Obispo County),$35 , California,88, Central Coast,San Luis Obispo County,Not rated yet [Add Your Review],Pinot Gris,2018,Old Creek Ranch
157,10.50%,"Alsace, Alsace, France",375 ml,Dessert, France,10/1/20,"
                      Fir honey, dried pear and fruitcake exude their warm, sweet perfume on the nose of this wine. The honeyed palate brims with dried-fruit intensity that encompasses fig, sultana and pear, with Christmas spice richness. Hints of sandalwood and vanilla lend smoothness and even more aroma. A bright vein of lemon purity leaves a pure notion of dried fig on the long finish. It's a SGN of rare balance and beauty. Drink by 2050.                      Anne Krebiehl MW ",Clos Jebsal Sélection de Grains Nobles,Domaine Zind-Humbrecht 2018 Clos Jebsal Sélection de Grains Nobles Pinot Gris (Alsace),$160 , Alsace,97,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
158,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      A notion of freshly cut pear peel has the gentlest creaminess on the nose of this wine. The palate brims with similarly pure fresh fruit while the texture recalls russet-pear peel and citrus zest. Mild freshness pervades and brightens the flavors. The dry finish is luminous and long, as well as uncommonly fresh for 2018. Drink by 2040.                      Anne Krebiehl MW ",Zellberg,Domaine Ostertag 2018 Zellberg Pinot Gris (Alsace),$65 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Ostertag
159,14.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      In this wine, a flash of freshly cut Williams pear shows befor the nose closes down again. The palate reveals gentle, rounded fruit and the kind of concentration that turns into elegance rather than power. With plenty of energy at the core, sun-ripened and upright, the wine remains finely chiseled. A freshness uncommon for 2018 pervades the pear notes and lets this shine. Drink by 2040.                      Anne Krebiehl MW ",Cuvée Ste. Cathérine,Domaine Weinbach 2018 Cuvée Ste. Cathérine Pinot Gris (Alsace),$46 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Weinbach
160,13.50%,"Alsace, Alsace, France",750 ml,Dessert, France,10/1/20,"
                      In this wine, notions of honeyed, baked pear with clove are tender at first but becomes full-blown on the concentrated palate. The honeyed edge and distinct sweetness are countered by concentrated freshness, creating a sweet late-harvest wine of precision, purity and poise. Sweetness enhances the touches of pear, spice and honey, leaving lasting traces. Drink by 2050.                      Anne Krebiehl MW ",Clos Jebsal Vendange Tardive,Domaine Zind-Humbrecht 2018 Clos Jebsal Vendange Tardive Pinot Gris (Alsace),$102 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
161,14.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Flinty reduction hovers on the nose of this wine like a promise of longevity. On the palate, residual carbon dioxide heightens freshness before ripe, yellow pear takes over. This wine is juicy and bold, with a lovely tone of saffron spice edged with a hint of zestiness. Despite its energy and power, the wine remains taut and linear. The textured midpalate maximizes the sense of drive on the dry finish. Drink to 2040.                      Anne Krebiehl MW ",Réserve Personnelle,Trimbach 2018 Réserve Personnelle Pinot Gris (Alsace),$50 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Trimbach
162,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The creamy juiciness of freshly cut, ripe Williams pear dances appetizingly on the nose of this wine. Fruit purity is also apparent on the palate, imbued by vivid, rounded juiciness and supported by a lovely backdrop of pithy, slightly phenolic texture. This adds grace and backbone and lets the juicy pear notes express themselves fully. The finish is wonderfully dry and lasting.                      Anne Krebiehl MW ",Clos Windsbuhl,Domaine Zind-Humbrecht 2018 Clos Windsbuhl Pinot Gris (Alsace),$99 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
163,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Restrained zestiness and a sense of russet-pear peel is all the shy nose gives away for now. The palate of this wine comes in with freshness supported by the liveliness of some residual carbon dioxide, and a richer, almost buttery notion of pear fruit. Vivacity has the upper hand, especially on the sprightly finish that tapers from the rounded fruit.                      Anne Krebiehl MW ",Rotenberg,Domaine Zind-Humbrecht 2018 Rotenberg Pinot Gris (Alsace),$74 , Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
164,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Funky smokiness still obscures any fruit on the nose of this wine. The palate comes in with uncommon concentration and unusual freshness for a 2018. Homing in on stoniness rather than fruit, the wine channels energy and power towards its lasting, dry and fresh finish. Drink by 2035.                      Anne Krebiehl MW ",Roche Granitique,Kirrenbourg SAS 2018 Roche Granitique Pinot Gris (Alsace),$30 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Kirrenbourg SAS
165,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Flint, smoke, chalk and cream all appear in brief flashes on the nose of this wine. The palate still holds some residual carbon dioxide but then slowly reveals serene and ripe but bright pear fruit at its core. Freshness takes its cue from a pithy texture and lends shape to this bold but fresh, bone-dry wine. Drink until 2035.                      Anne Krebiehl MW ",Roche Calcaire,Domaine Zind-Humbrecht 2018 Roche Calcaire Pinot Gris (Alsace),$52 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
167,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      A hint of dried pear is slight but pure on the nose of this wine. The palate comes in with spirited dryness, freshness, linear concentration and elegance. On the finish, a richer, almost buttery note rounds things out. This classy wine should be long-lived. Drink by 2030.                      Anne Krebiehl MW ",Le Fromenteau,Josmeyer 2017 Le Fromenteau Pinot Gris (Alsace),$45 , Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Josmeyer
168,13.50%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      This elevated Pinot Gris offers textured minerality from fermentation in a concrete egg, and fresh, layered fruit flavors of citrus flesh and rind. There's ample acidity as well, and it sets an example for a strikingly unique style.                      Paul Gregutt ",Steiner Block Estate Grown Certified Biodynamic,King Estate 2018 Steiner Block Estate Grown Certified Biodynamic Pinot Gris (Willamette Valley),$28 , Oregon,93, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,King Estate
170,13.70%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      This wine is a blend of top barrels from five different vineyards, and offers the sort of layered complexity that argues for Pinot Gris as a top-tier, world-class variety. Well-integrated fruit flavors of apple and pear, with mixed spices and a dash of vanilla, keep expanding and leaving a nuanced impression through the long finish.                      Paul Gregutt ",Backbone,King Estate 2018 Backbone Pinot Gris (Willamette Valley),$28 , Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,King Estate
171,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The shy nose on this wine allows mere glimpses of russet-pear peel and citrus zest. The palate preserves this zinginess but beds it on juicy, generous pear fruit. It has lovely concentration and those lively pear notes seem to radiate ripeness and sunny joy. Meanwhile the finish is balanced, poised and dry.                      Anne Krebiehl MW ",Rosenberg,Domaine Albert Mann 2017 Rosenberg Pinot Gris (Alsace),$30 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Domaine Albert Mann
172,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      A gentle lick of creamy vanilla plays on the nose of this wine. The palate intensifies this creaminess and adds notes of chalky earth and fresh, white field mushroom. Something unctuous and generous shifts the focus from fruit onto texture on this powerful but balanced and rounded wine. The extended finish is dry and fresh. Drink by 2030.                      Anne Krebiehl MW ",Silb,Domaine Pfister 2016 Silb Pinot Gris (Alsace),$39 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Domaine Pfister
173,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Only a hint of freshly cut, ripe pear peel appears briefly on the nose of this wine. The palate presents a precise picture of concentrated ripe, green pear that comes with purity, precision and restraint. All the fruit is there, but rather than rounding out, it soars with freshness, which is a real achievement in 2018. The finish is dry and vivid.                      Anne Krebiehl MW ",Réserve,Trimbach 2018 Réserve Pinot Gris (Alsace),$30 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Trimbach
174,13.30%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      Soléna kills it with this grape, and this is the best vintage yet. Classy wine styling is here on full display, with ripe and fleshy fruit flavors of pear and melon, alongside splendid details of cinnamon and toast. It's taken decades, but Oregon's best examples of Pinot Gris belong with the nation's top-tier white wines from any grape.                      Paul Gregutt ",,Soléna 2019 Pinot Gris (Willamette Valley),$20 , Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Soléna
175,13.90%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,10/1/20,"
                      Brilliant Fuji apple and Anjou pear flavors light up this smooth and elegant, medium-bodied wine that was aged on its lees for five months. A silky mouthfeel and subtle acidity make it instantly appealing and hard to put down.                      Jim Gordon ",,FEL 2019 Pinot Gris (Anderson Valley),$25 , California,92, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Pinot Gris,2019,FEL
176,14.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Rich notes of baked pear on the nose of this wine are made even lusher by hints of marzipan and honey. The pear-fruited palate presents similar ripeness, but keeps its balance with the rounded generosity of spice, leading to an off-dry, but still fresh and creamy umami finish.                      Anne Krebiehl MW ",,Domaine Marcel Deiss 2016 Pinot Gris (Alsace),$29 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Domaine Marcel Deiss
177,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      A gentle note of ripe, yellow pear is pure on the nose of this wine, with the slightest edge of hazelnut and cinnamon. The palate adds bright but rounded freshness while the finish remains dry, shining with purity and poise.                      Anne Krebiehl MW ",les jardins,Domaine Ostertag 2018 les jardins Pinot Gris (Alsace),$39 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Ostertag
178,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The aromatic freshness of freshly cut Conference pear peel shines from the glass. The palate of this wine then presents riper and rounder pear fruit tinged and boosted with a dollop of sweetness, but also pervaded by vivid freshness. This wine is concentrated, bold, long and impressive, with a lasting, off-dry and resonant finish.                      Anne Krebiehl MW ",Schlossberg Grand Cru,Bestheim 2017 Schlossberg Grand Cru Pinot Gris (Alsace),$30 , Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Bestheim
